legislator_name                    , Party      , 2018-01, 2018-03, 2018-04, 2018-05, 2018-06 , 2018-07 , 2018-08 , 2018-10 , 2018-11 , 2018-12  , 2019-01  , 2019-02   , 2019-03   , 2019-04   , 2019-05   , 2019-06   , 2019-07   , 2019-08   , 2019-09   , 2019-10             , 2019-11   , 2019-12            , 2020-01            , 2020-02            , 2020-03             , 2020-04             , 2020-05            , 2020-06            , 2020-07             , 2020-08             , 2020-09             , 2020-10             , 2020-11             , 2020-12     , 2021-01             , 2021-02             , 2021-03             , 2021-04             , 2021-05             , 2021-06             , 2021-07             , 2021-08             , 2021-09             , 2021-10             , 2021-11             , 2021-12             , 2022-01             , 2022-02             , 2022-03             , 2022-04             , 2022-05             , 2022-06             , 2022-07             , 2022-08             , 2022-09             , 2022-10     , 2022-11     , 2022-12     , 2023-01     , 2023-02     , 2023-03     , 2023-04     , 2023-05     , 2023-06     , 2023-07     , 2023-08     , 2023-09     , 2023-10     , 2023-11             , 2023-12     , 2024-01     , 2024-02     , 2024-03     , 2024-04     , 2024-05     , 2024-06     , 2024-07     , 2024-08     , 2024-09     , 2024-10     , 2024-11     , 2024-12     , 2025-01     , 2025-02     , 2025-03     , 2025-04     , 2025-05     , 2025-06     , 2025-07     , 2025-08     , 2025-09     , 2025-10     , 2025-11     , 2025-12     , 2026-01     , 2026-02     , 2026-03
Ruben Gallego                      , Democrat   ,     0.0,     0.0,     0.0,     0.0,      0.0,      0.0,      0.0,      0.0,      0.0,       0.0,       0.0,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0           ,       0.0 ,       0.0          ,       0.0          ,        0.0         ,        0.0          ,        0.0          ,        0.0         ,        0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0 ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,     32500.5         ,     32500.5         ,     32500.5         ,     32500.5         ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5         ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5
Rudy III. Yakym                    , Republican ,     0.0,     0.0,     0.0,     0.0,      0.0,      0.0,      0.0,      0.0,      0.0,       0.0,       0.0,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0           ,       0.0 ,       0.0          ,       0.0          ,        0.0         ,        0.0          ,        0.0          ,        0.0         ,        0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0 ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,     75000.5 ,     75000.5 ,     75000.5 ,     75000.5 ,     75000.5 ,    150001.0 ,    150001.0 ,    150001.0 ,    150001.0 ,    150001.0         ,    150001.0 ,    150001.0 ,    150001.0 ,    150001.0 ,    150001.0 ,    150001.0 ,    150001.0 ,    150001.0 ,    150001.0 ,    158001.5 ,    233002.0 ,    233002.0 ,    233002.0 ,    233002.0 ,    233002.0 ,    233002.0 ,    233002.0 ,    233002.0 ,    233002.0 ,    233002.0 ,    233002.0 ,    233002.0 ,    233002.0 ,    233002.0 ,    233002.0 ,    233002.0 ,    233002.0 ,    233002.0
Sara Jacobs                        , Democrat   ,     0.0,     0.0,     0.0,     0.0,      0.0,      0.0,      0.0,      0.0,      0.0,       0.0,       0.0,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0           ,       0.0 ,       0.0          ,       0.0          ,        0.0         ,        0.0          ,        0.0          ,        0.0         ,        0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0 ,         0.0         ,         0.0         ,         0.0         ,   1122510.5         ,   1822512.5         ,   1822512.5         ,   1822512.5         ,   1822512.5         ,   1822512.5         ,   1822512.5         ,   1822512.5         ,   1822512.5         ,   1822512.5         ,   1822512.5         ,   1822512.5         ,   1822512.5         ,   1822512.5         ,   1822512.5         ,   1822512.5         ,   1822512.5         ,   1822512.5         ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5         ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5 ,   1822512.5
Scott DesJarlais                   , Republican ,     0.0,     0.0,     0.0,     0.0,      0.0,      0.0,      0.0,      0.0,      0.0,       0.0,       0.0,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0           ,       0.0 ,       0.0          ,       0.0          ,        0.0         ,        0.0          ,        0.0          ,        0.0         ,        0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0 ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0         ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5 ,     32500.5
Scott Franklin                     , Republican ,     0.0,     0.0,     0.0,     0.0,      0.0,      0.0,      0.0,      0.0,      0.0,       0.0,       0.0,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0           ,       0.0 ,       0.0          ,       0.0          ,        0.0         ,        0.0          ,        0.0          ,        0.0         ,        0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0 ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,    353005.5         ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5         ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5 ,    353005.5
Scott H. Peters                    , Democrat   ,     0.0,     0.0,     0.0,     0.0,      0.0,      0.0,      0.0,      0.0,      0.0,       0.0,       0.0,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0           ,       0.0 ,       0.0          , 1500001.0          ,  1500001.0         ,  3000002.0          ,  4500003.5          ,  5250004.0         ,  6450005.5         ,   7741008.5         ,   7924009.5         ,   8099010.0         ,   8131510.5         ,   8131510.5         ,   8881511.0 ,   8881511.0         ,  10331516.0         ,  10331516.0         ,  11156517.0         ,  11231517.5         ,  11231517.5         ,  11231517.5         ,  11981518.0         ,  12056518.5         ,  13181519.5         ,  13181519.5         ,  13181519.5         ,  13181519.5         ,  13181519.5         ,  13181519.5         ,  13181519.5         ,  14281521.5         ,  14456522.0         ,  15206522.5         ,  15956523.5         ,  15956523.5         ,  15956523.5 ,  15956523.5 ,  15956523.5 ,  16131524.0 ,  16131524.0 ,  16131524.0 ,  17631525.0 ,  17631525.0 ,  17631525.0 ,  18181526.0 ,  19106527.0 ,  20031528.0 ,  20206528.5 ,  22456530.0         ,  23581531.0 ,  23956531.5 ,  24706532.0 ,  25456532.5 ,  25456532.5 ,  25606533.5 ,  26431535.0 ,  28139037.0 ,  29414039.0 ,  29554040.5 ,  30304041.0 ,  31054041.5 ,  32286543.5 ,  32661544.0 ,  32661544.0 ,  33411544.5 ,  33786545.0 ,  33819045.5 ,  34201547.0 ,  34609048.0 ,  35234049.5 ,  35966552.0 ,  35999052.5 ,  36956554.0 ,  37239055.5 ,  37614056.0 ,  37697057.0 ,  37697057.0
Scott Mr Franklin                  , Republican ,     0.0,     0.0,     0.0,     0.0,      0.0,      0.0,      0.0,      0.0,      0.0,       0.0,       0.0,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0           ,       0.0 ,       0.0          ,       0.0          ,        0.0         ,        0.0          ,        0.0          ,        0.0         ,        0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0 ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,    495005.0 ,    495005.0 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5         ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5 ,    701009.5
Scott Scott Franklin               , Republican ,     0.0,     0.0,     0.0,     0.0,      0.0,      0.0,      0.0,      0.0,      0.0,       0.0,       0.0,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0           ,       0.0 ,       0.0          ,       0.0          ,        0.0         ,        0.0          ,        0.0          ,        0.0         ,        0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0 ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0         ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,    112007.0 ,    112007.0 ,    112007.0 ,    112007.0 ,    112007.0 ,    195008.0 ,   3244310.0 ,   3276810.5 ,   3276810.5 ,   3276810.5 ,   3414314.5 ,   3422315.0 ,   3470816.5 ,   3470816.5 ,   3561818.0 ,   3561818.0 ,   3561818.0 ,   3561818.0 ,   3569818.5 ,   3569818.5
Sean Casten                        , Democrat   ,     0.0,     0.0,     0.0,     0.0,      0.0,      0.0,      0.0,      0.0,      0.0,       0.0,       0.0,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0           ,       0.0 ,       0.0          ,       0.0          ,        0.0         ,        0.0          ,        0.0          ,        0.0         ,        0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0 ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,      8000.5         ,      8000.5         ,      8000.5         ,      8000.5         ,      8000.5         ,      8000.5         ,      8000.5         ,      8000.5         ,      8000.5         ,     40501.0         ,     40501.0         ,     40501.0         ,     40501.0         ,     40501.0         ,     40501.0 ,     40501.0 ,     40501.0 ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5 ,    105502.0 ,    105502.0 ,    105502.0 ,    105502.0 ,    105502.0 ,    105502.0 ,    138002.5         ,    138002.5 ,    138002.5 ,    138002.5 ,    138002.5 ,    138002.5 ,    138002.5 ,    138002.5 ,    138002.5 ,    138002.5 ,    138002.5 ,    138002.5 ,    138002.5 ,    138002.5 ,    138002.5 ,    138002.5 ,    138002.5 ,    138002.5 ,    138002.5 ,    138002.5 ,    138002.5 ,    138002.5 ,    138002.5 ,    138002.5 ,    138002.5 ,    138002.5 ,    138002.5 ,    138002.5 ,    138002.5
Sean Patrick Maloney               , Democrat   ,     0.0,     0.0,     0.0,     0.0,      0.0,      0.0,      0.0,      0.0,      0.0,       0.0,       0.0,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0           ,       0.0 ,       0.0          ,       0.0          ,        0.0         ,        0.0          ,        0.0          ,        0.0         ,    32002.0         ,     32002.0         ,     32002.0         ,     32002.0         ,     32002.0         ,     32002.0         ,     32002.0 ,     32002.0         ,     32002.0         ,     32002.0         ,     32002.0         ,     32002.0         ,     32002.0         ,     32002.0         ,     32002.0         ,     32002.0         ,     32002.0         ,     32002.0         ,     32002.0         ,     32002.0         ,     32002.0         ,     32002.0         ,     32002.0         ,     32002.0         ,     32002.0         ,     32002.0         ,     32002.0         ,     32002.0         ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0         ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0 ,     32002.0
Seth Moulton                       , Democrat   ,     0.0,     0.0,     0.0,     0.0,      0.0,      0.0,      0.0,      0.0,      0.0,       0.0,       0.0,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0 ,       0.0           ,       0.0 ,       0.0          ,       0.0          ,        0.0         ,        0.0          ,        0.0          ,        0.0         ,        0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0 ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,         0.0         ,      8000.5         ,      8000.5         ,      8000.5 ,      8000.5 ,      8000.5 ,     40501.0 ,     40501.0 ,     40501.0 ,     40501.0 ,     40501.0 ,     40501.0 ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5         ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5 ,     73001.5
