chamber,legislator_name,disclosure_date,transaction_date,ticker,asset_description,asset_type,transaction_type,amount_range,amount_min,amount_max,amount_avg,owner,ptr_link,office,party,state,comment,transaction_year,disclosure_year
Senate,Ron L Wyden,,05/08/2020,UBER,"Uber Technologies, Inc.",Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,,,,--,2020,
Senate,Ron L Wyden,,05/01/2020,AMZN,"Amazon.com, Inc.",Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,,,,--,2020,
Senate,Ron L Wyden,,05/05/2020,QSR,Restaurant Brands International Inc.,Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,,,,--,2020,
Senate,Ron L Wyden,,05/05/2020,MCD,McDonald's Corporation,Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,,,,--,2020,
Senate,Ron L Wyden,,05/05/2020,DPZ,"Domino's Pizza, Inc.",Stock,Purchase,"$50,001 - $100,000",50001.0,100000.0,75000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,,,,--,2020,
Senate,Ron L Wyden,,05/05/2020,BYND,"Beyond Meat, Inc.",Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,,,,--,2020,
Senate,Ron L Wyden,,05/07/2020,STZ,"Constellation Brands, Inc.",Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,,,,--,2020,
Senate,Ron L Wyden,,05/07/2020,MTCH,"Match Group, Inc.",Stock,Purchase,"$50,001 - $100,000",50001.0,100000.0,75000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,,,,--,2020,
Senate,Ron L Wyden,,05/07/2020,BLL,Ball Corporation,Stock,Purchase,"$50,001 - $100,000",50001.0,100000.0,75000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,,,,--,2020,
Senate,Ron L Wyden,,05/07/2020,BRY,Berry Corporation,Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,,,,--,2020,
Senate,Ron L Wyden,,05/07/2020,GE,General Electric Company,Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,,,,--,2020,
Senate,Tina Smith,,05/01/2020,--,"Surgical Information Sciences <div class=""text-muted""> <em>Company:</em> Surgical Information Sciences &nbsp;(Alpharetta, CA) </div> <div class=""text-muted""><em>Description:</em>&nbsp;Health Management Systems</div>",Other Securities,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/d6d82ed2-cdde-4953-9ac8-97566630a7a4/,,,,--,2020,
Senate,Kelly Loeffler,,05/20/2020,ICE,"Intercontinental Exchange, Inc.",Stock,Purchase,"$1,000,001 - $5,000,000",1000001.0,5000000.0,3000000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/c4c59219-79bf-4035-8f99-7b6a0aa03f05/,,,,Equity pursuant to the company he founded with predetermined dates (exercise of stock options) pursuant to SEC Rule 10b5-1 plan filed with such company,2020,
Senate,Kelly Loeffler,,05/20/2020,ICE,"Intercontinental Exchange, Inc.",Stock,Sale (Partial),"$5,000,001 - $25,000,000",5000001.0,25000000.0,15000000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/c4c59219-79bf-4035-8f99-7b6a0aa03f05/,,,,Equity pursuant to the company he founded with predetermined sale dates pursuant to SEC Rule 10b5-1 plan filed with such company,2020,
Senate,Kelly Loeffler,,05/20/2020,ICE,"Intercontinental Exchange, Inc.",Stock,Sale (Partial),"$1,000,001 - $5,000,000",1000001.0,5000000.0,3000000.5,Self,https://efdsearch.senate.gov/search/view/ptr/c4c59219-79bf-4035-8f99-7b6a0aa03f05/,,,,Equity compensation by former employer with predetermined sale dates pursuant to SEC Rule 10b5-1 plan filed with such company,2020,
Senate,Shelley M Capito,,04/07/2020,RTN,United Technologies Corp. (Exchanged) <br> Raytheon Company (Received),Stock,Exchange,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/586556d6-f408-4f10-a3a5-e45ea07e23c7/,,,,Exchange of securities of United Technologies Corp - Raytheon Technologies Corp. stock received,2020,
Senate,John Boozman,,05/11/2020,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,N/A,https://efdsearch.senate.gov/search/view/paper/8104804b-208a-49ca-8089-7d270a4b2bfa/,,,,,2020,
Senate,Mark R Warner,,04/22/2020,--,"Revival LOC, LLC <div class=""text-muted""> <em>Company:</em> Revival LOC, LLC &nbsp;(Springfield, NJ) </div> <div class=""text-muted""><em>Description:</em>&nbsp;Line of Credit - Manufacturer</div>",Other Securities,Purchase,"$250,001 - $500,000",250001.0,500000.0,375000.5,Self,https://efdsearch.senate.gov/search/view/ptr/69e82326-32d6-493a-8a31-3f741479ba76/,,,,--,2020,
Senate,James M Inhofe,,04/13/2020,V,Visa Inc.,Stock,Sale (Partial),"$50,001 - $100,000",50001.0,100000.0,75000.5,Self,https://efdsearch.senate.gov/search/view/ptr/daea9cc7-b900-481c-978c-a78b266b3ba1/,,,,--,2020,
Senate,James M Inhofe,,04/13/2020,MSFT,Microsoft Corporation,Stock,Sale (Partial),"$50,001 - $100,000",50001.0,100000.0,75000.5,Self,https://efdsearch.senate.gov/search/view/ptr/daea9cc7-b900-481c-978c-a78b266b3ba1/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/16/2020,DOW,Dow Inc.,Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,"Full sale from Wells Fargo Acct. This full sale was less than $1,000 but disclosing anyway for full transparency.",2020,
Senate,"David A Perdue , Jr",,04/16/2020,EEM,"iShares MSCI Emerging Markets ETF <div class=""text-muted""><em>Description:</em>&nbsp;Exchange Traded Fund</div>",Other Securities,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,Not required to be disclosed but disclosing anyway for full transparency.,2020,
Senate,"David A Perdue , Jr",,04/16/2020,IDV,"iShares International Select Dividend ETF <div class=""text-muted""><em>Description:</em>&nbsp;Exchange Traded Fund</div>",Other Securities,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,Not required to be disclosed but disclosing anyway for full transparency.,2020,
Senate,"David A Perdue , Jr",,04/14/2020,DD,"DuPont de Nemours, Inc.",Stock,Sale (Full),"$50,001 - $100,000",50001.0,100000.0,75000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,BRK-B,Berkshire Hathaway Inc.,Stock,Sale (Full),"$100,001 - $250,000",100001.0,250000.0,175000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,BAC,Bank of America Corporation,Stock,Sale (Full),"$50,001 - $100,000",50001.0,100000.0,75000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,AAPL,Apple Inc.,Stock,Sale (Partial),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/03/2020,PFE,Pfizer Inc.,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/06/2020,LYV,"Live Nation Entertainment, Inc.",Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/03/2020,LYV,"Live Nation Entertainment, Inc.",Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/01/2020,MU,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/01/2020,MU,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/16/2020,IWM,"iShares Russell 2000 ETF <div class=""text-muted""><em>Description:</em>&nbsp;Exchange Traded Fund</div>",Other Securities,Purchase,"$50,001 - $100,000",50001.0,100000.0,75000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,Transaction not required to be disclosed but disclosing anyway for full transparency.,2020,
Senate,"David A Perdue , Jr",,04/14/2020,DIS,The Walt Disney Company,Stock,Sale (Partial),"$100,001 - $250,000",100001.0,250000.0,175000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,MU,"Micron Technology, Inc.",Stock,Sale (Partial),"$50,001 - $100,000",50001.0,100000.0,75000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,MRK,"Merck &amp; Co., Inc.",Stock,Sale (Partial),"$50,001 - $100,000",50001.0,100000.0,75000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/06/2020,MRK,"Merck &amp; Co., Inc.",Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/03/2020,MRK,"Merck &amp; Co., Inc.",Stock,Sale (Partial),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,LGF-B,Lions Gate Entertainment Corp.,Stock,Sale (Full),"$50,001 - $100,000",50001.0,100000.0,75000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,GPK,Graphic Packaging Holding Company,Stock,Sale (Partial),"$100,001 - $250,000",100001.0,250000.0,175000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,FDX,FedEx Corporation,Stock,Sale (Full),"$100,001 - $250,000",100001.0,250000.0,175000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,DVN,Devon Energy Corporation,Stock,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,DAL,"Delta Air Lines, Inc.",Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,ALB,Albemarle Corporation,Stock,Sale (Full),"$50,001 - $100,000",50001.0,100000.0,75000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,HBI,Hanesbrands Inc.,Stock,Sale (Full),"$100,001 - $250,000",100001.0,250000.0,175000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,URBN,"Urban Outfitters, Inc.",Stock,Sale (Full),"$100,001 - $250,000",100001.0,250000.0,175000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,AXTA,Axalta Coating Systems Ltd.,Stock,Sale (Full),"$100,001 - $250,000",100001.0,250000.0,175000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,FEYE,"FireEye, Inc.",Stock,Sale (Full),"$100,001 - $250,000",100001.0,250000.0,175000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,SBUX,Starbucks Corporation,Stock,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/03/2020,SBUX,Starbucks Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,VIAC,ViacomCBS Inc.,Stock,Sale (Full),"$50,001 - $100,000",50001.0,100000.0,75000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,RF,Regions Financial Corporation,Stock,Sale (Full),"$50,001 - $100,000",50001.0,100000.0,75000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,WPX,"WPX Energy, Inc.",Stock,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,PFE,Pfizer Inc.,Stock,Sale (Full),"$100,001 - $250,000",100001.0,250000.0,175000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,LYV,"Live Nation Entertainment, Inc.",Stock,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,GM,General Motors Company,Stock,Sale (Full),"$100,001 - $250,000",100001.0,250000.0,175000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,GLW,Corning Incorporated,Stock,Sale (Full),"$100,001 - $250,000",100001.0,250000.0,175000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/16/2020,SPY,"SPDR S&amp;P 500 ETF Trust <div class=""text-muted""><em>Description:</em>&nbsp;Exchange Traded Fund</div>",Other Securities,Purchase,"$100,001 - $250,000",100001.0,250000.0,175000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,Transaction not required to be disclosed but disclosing anyway for full transparency.,2020,
Senate,"David A Perdue , Jr",,04/16/2020,VEA,"Vanguard FTSE Developed Markets Index Fund ETF Sha <div class=""text-muted""><em>Description:</em>&nbsp;Exchange Traded Fund</div>",Other Securities,Purchase,"$50,001 - $100,000",50001.0,100000.0,75000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,Transaction not required to be disclosed but disclosing anyway for full transparency.,2020,
Senate,"David A Perdue , Jr",,04/16/2020,VOO,"Vanguard S&amp;P 500 ETF <div class=""text-muted""><em>Description:</em>&nbsp;Exchange Traded Fund</div>",Other Securities,Purchase,"$100,001 - $250,000",100001.0,250000.0,175000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,Transaction not required to be disclosed but disclosing anyway for full transparency.,2020,
Senate,"David A Perdue , Jr",,04/16/2020,CAIFX,American Funds Capital Income Builder Class F-2,Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/16/2020,FRIAX,Franklin Income Fund Advisor Class,Stock,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/16/2020,AMLP,"Alerian MLP ETF <div class=""text-muted""><em>Description:</em>&nbsp;Exchange Traded Fund</div>",Other Securities,Purchase,"$250,001 - $500,000",250001.0,500000.0,375000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,Transaction not required to be disclosed but disclosing anyway for transparency.,2020,
Senate,"David A Perdue , Jr",,04/15/2020,SPY,"SPDR S&amp;P 500 ETF Trust <div class=""text-muted""><em>Description:</em>&nbsp;Exchange Traded Fund</div>",Other Securities,Purchase,"$1,000,001 - $5,000,000",1000001.0,5000000.0,3000000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,Transaction not required to be disclosed but disclosing anyway for transparency.,2020,
Senate,"David A Perdue , Jr",,04/15/2020,SPY,"SPDR S&amp;P 500 ETF Trust <div class=""text-muted""><em>Description:</em>&nbsp;Exchange Traded Fund</div>",Other Securities,Purchase,"$500,001 - $1,000,000",500001.0,1000000.0,750000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,Transaction not required to be disclosed but disclosing anyway for transparency,2020,
Senate,"David A Perdue , Jr",,04/07/2020,PBA,Pembina Pipeline Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/06/2020,ENB,Enbridge Inc.,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/06/2020,TRP,TC Energy Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/03/2020,ORCL,Oracle Corporation,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/07/2020,CEQP,Crestwood Equity Partners LP,Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/09/2020,ORCL,Oracle Corporation,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/13/2020,EQM,"EQM Midstream Partners, LP",Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,PEP,"PepsiCo, Inc.",Stock,Sale (Full),"$50,001 - $100,000",50001.0,100000.0,75000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,NWSA,News Corporation,Stock,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,ORCL,Oracle Corporation,Stock,Sale (Partial),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,CVX,Chevron Corporation,Stock,Sale (Partial),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,NKE,"NIKE, Inc.",Stock,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,WFC,Wells Fargo &amp; Company,Stock,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,JPM,JPMorgan Chase &amp; Co.,Stock,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,BMY,Bristol-Myers Squibb Company,Stock,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,ORCL,Oracle Corporation,Stock,Sale (Partial),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
Senate,"David A Perdue , Jr",,04/14/2020,BX,The Blackstone Group Inc.,Stock,Sale (Full),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,,--,2020,
